date,unit_group_id,occupied_units,move_ins,move_outs,street_rate,promo,days_since_last_vacancy_spike
2024-12-16,UG-017,90,1.0,2.0,145.75,,102.0
2024-12-16,UG-018,43,1.0,1.0,242.5,,102.0
2024-12-16,UG-019,58,2.0,2.0,80.61,,
2024-12-16,UG-020,88,4.0,4.0,182.51,,
2024-12-16,UG-021,31,1.0,1.0,230.34,,
2024-12-16,UG-022,67,2.0,1.0,109.23,,
2024-12-16,UG-023,101,1.0,2.0,163.91,,
2024-12-16,UG-024,45,1.0,1.0,290.51,,
2024-12-16,UG-025,39,,,95.65,,
2024-12-16,UG-026,95,2.0,2.0,146.84,,
2024-12-16,UG-027,37,,1.0,264.43,,
2024-12-16,UG-028,69,1.0,,95.05,,326.0
2024-12-16,UG-029,81,1.0,2.0,142.06,,326.0
2024-12-16,UG-030,44,2.0,,201.11,,326.0
2024-12-16,UG-031,42,2.0,,93.62,,42.0
2024-12-16,UG-032,57,,1.0,162.07,,42.0
2024-12-16,UG-033,32,,1.0,276.02,,42.0
2024-12-16,UG-034,68,1.0,,90.06,,
2024-12-16,UG-035,88,1.0,1.0,187.11,,
2024-12-16,UG-036,42,,2.0,240.52,,
2024-12-16,UG-037,67,,1.0,87.24,,
2024-12-16,UG-038,101,1.0,2.0,162.79,,
2024-12-16,UG-039,36,1.0,1.0,250.0,,
2024-12-16,UG-040,75,1.0,2.0,113.66,,
2024-12-16,UG-041,95,1.0,,151.88,,
2024-12-16,UG-042,38,2.0,,266.17,,
2024-12-17,UG-001,64,,2.0,86.45,,274.0
2024-12-17,UG-002,85,,1.0,150.48,,274.0
2024-12-17,UG-003,31,,2.0,184.06,,274.0
2024-12-17,UG-004,50,,,88.51,,
2024-12-17,UG-005,64,2.0,2.0,153.54,,
2024-12-17,UG-006,27,1.0,3.0,248.0,,
2024-12-17,UG-007,65,,,79.39,,
2024-12-17,UG-008,83,1.0,2.0,137.12,,
2024-12-17,UG-009,34,,1.0,201.28,,
2024-12-17,UG-010,64,1.0,,85.27,,
2024-12-17,UG-011,112,2.0,1.0,154.83,,
2024-12-17,UG-012,49,1.0,2.0,260.21,,
2024-12-17,UG-013,59,,,94.03,,190.0
2024-12-17,UG-014,80,1.0,,176.2,,190.0
2024-12-17,UG-015,39,4.0,1.0,216.3,,190.0
2024-12-17,UG-016,66,,1.0,81.23,,103.0
2024-12-17,UG-017,91,3.0,2.0,145.75,,103.0
2024-12-17,UG-018,40,,3.0,242.5,,103.0
2024-12-17,UG-019,58,1.0,1.0,80.61,,
2024-12-17,UG-020,88,1.0,1.0,182.51,,
2024-12-17,UG-021,29,,2.0,230.34,,
2024-12-17,UG-022,66,,1.0,109.23,,
2024-12-17,UG-023,100,,1.0,163.91,,
2024-12-17,UG-024,45,,,290.51,,
2024-12-17,UG-025,40,1.0,,95.65,,
2024-12-17,UG-026,96,1.0,,146.84,,
2024-12-17,UG-027,35,,2.0,264.43,,
2024-12-17,UG-028,69,1.0,1.0,95.05,,327.0
2024-12-17,UG-029,82,2.0,1.0,142.06,,327.0
2024-12-17,UG-030,45,1.0,,201.11,,327.0
2024-12-17,UG-031,43,1.0,,93.62,,43.0
2024-12-17,UG-032,56,,1.0,162.07,,43.0
2024-12-17,UG-033,32,,,276.02,,43.0
2024-12-17,UG-034,68,,,90.06,,
2024-12-17,UG-035,88,,,187.11,,
2024-12-17,UG-036,42,,,240.52,,
2024-12-17,UG-037,66,1.0,2.0,87.24,,
2024-12-17,UG-038,101,,,162.79,,
2024-12-17,UG-039,35,1.0,2.0,250.0,,
2024-12-17,UG-040,75,1.0,1.0,113.66,,
2024-12-17,UG-041,96,1.0,,151.88,,
2024-12-17,UG-042,39,1.0,,266.17,,
2024-12-18,UG-001,63,1.0,2.0,86.45,,275.0
2024-12-18,UG-002,84,,1.0,150.48,,275.0
2024-12-18,UG-003,32,1.0,,184.06,,275.0
2024-12-18,UG-004,50,1.0,1.0,88.51,,
2024-12-18,UG-005,65,1.0,,153.54,,
2024-12-18,UG-006,26,,1.0,248.0,,
2024-12-18,UG-007,63,,2.0,79.39,,
2024-12-18,UG-008,83,1.0,1.0,137.12,,
2024-12-18,UG-009,34,1.0,1.0,201.28,,
2024-12-18,UG-010,62,,2.0,85.27,,
2024-12-18,UG-011,112,1.0,1.0,154.83,,
2024-12-18,UG-012,50,1.0,,260.21,,
2024-12-18,UG-013,60,2.0,1.0,94.03,,191.0
2024-12-18,UG-014,79,,1.0,176.2,,191.0
2024-12-18,UG-015,40,1.0,,216.3,,191.0
2024-12-18,UG-016,65,1.0,2.0,81.23,,104.0
2024-12-18,UG-017,89,,2.0,145.75,,104.0
2024-12-18,UG-018,40,,,242.5,,104.0
2024-12-18,UG-019,58,,,80.61,,
2024-12-18,UG-020,88,1.0,1.0,182.51,,
2024-12-18,UG-021,29,1.0,1.0,230.34,,
2024-12-18,UG-022,66,3.0,3.0,109.23,,
2024-12-18,UG-023,100,2.0,2.0,163.91,,
2024-12-18,UG-024,45,,,290.51,,
2024-12-18,UG-025,39,,1.0,95.65,,
2024-12-18,UG-026,96,,,146.84,,
2024-12-18,UG-027,35,,,264.43,,
2024-12-18,UG-028,67,,2.0,95.05,,328.0
2024-12-18,UG-029,82,,,142.06,,328.0
2024-12-18,UG-030,44,,1.0,201.11,,328.0
2024-12-18,UG-031,43,1.0,1.0,93.62,,44.0
2024-12-18,UG-032,58,2.0,,162.07,,44.0
2024-12-18,UG-033,33,2.0,1.0,276.02,,44.0
2024-12-18,UG-034,67,,1.0,90.06,,
2024-12-18,UG-035,88,,,187.11,,
2024-12-18,UG-036,41,1.0,2.0,240.52,,
2024-12-18,UG-037,66,,,87.24,,
2024-12-18,UG-038,99,,2.0,162.79,,
2024-12-18,UG-039,36,1.0,,250.0,,
2024-12-18,UG-040,75,,,113.66,,
2024-12-18,UG-041,96,1.0,1.0,151.88,,
2024-12-18,UG-042,39,,,266.17,,
2024-12-19,UG-001,61,,2.0,86.45,,276.0
2024-12-19,UG-002,85,1.0,,150.48,,276.0
2024-12-19,UG-003,32,,,184.06,,276.0
2024-12-19,UG-004,49,,1.0,88.51,,
2024-12-19,UG-005,69,4.0,,153.54,,
2024-12-19,UG-006,27,1.0,,248.0,,
2024-12-19,UG-007,61,1.0,3.0,79.39,,
2024-12-19,UG-008,82,,1.0,137.12,,
2024-12-19,UG-009,33,1.0,2.0,201.28,,
2024-12-19,UG-010,63,1.0,,85.27,,
2024-12-19,UG-011,112,1.0,1.0,154.83,,
2024-12-19,UG-012,51,1.0,,260.21,,
2024-12-19,UG-013,60,,,94.03,,192.0
2024-12-19,UG-014,78,,1.0,176.2,,192.0
2024-12-19,UG-015,38,1.0,3.0,216.3,,192.0
2024-12-19,UG-016,63,,2.0,81.23,,105.0
2024-12-19,UG-017,87,1.0,3.0,145.75,,105.0
2024-12-19,UG-018,40,2.0,2.0,242.5,,105.0
2024-12-19,UG-019,58,,,80.61,,
2024-12-19,UG-020,86,,2.0,182.51,,
2024-12-19,UG-021,29,,,230.34,,
2024-12-19,UG-022,65,,1.0,109.23,,
2024-12-19,UG-023,99,,1.0,163.91,,
2024-12-19,UG-024,45,1.0,1.0,290.51,,
2024-12-19,UG-025,38,,1.0,95.65,,
2024-12-19,UG-026,93,,3.0,146.84,,
2024-12-19,UG-027,35,1.0,1.0,264.43,,
2024-12-19,UG-028,65,,2.0,95.05,,329.0
2024-12-19,UG-029,81,,1.0,142.06,,329.0
2024-12-19,UG-030,41,,3.0,201.11,,329.0
2024-12-19,UG-031,42,,1.0,93.62,,45.0
2024-12-19,UG-032,58,2.0,2.0,162.07,,45.0
2024-12-19,UG-033,32,,1.0,276.02,,45.0
2024-12-19,UG-034,66,,1.0,90.06,,
2024-12-19,UG-035,88,,,187.11,,
2024-12-19,UG-036,41,2.0,2.0,240.52,,
2024-12-19,UG-037,64,,2.0,87.24,,
2024-12-19,UG-038,99,1.0,1.0,162.79,,
2024-12-19,UG-039,37,2.0,1.0,250.0,,
2024-12-19,UG-040,75,1.0,1.0,113.66,,
2024-12-19,UG-041,94,,2.0,151.88,,
2024-12-19,UG-042,40,1.0,,266.17,,
2024-12-20,UG-001,63,2.0,,86.45,,277.0
2024-12-20,UG-002,85,,,150.48,,277.0
2024-12-20,UG-003,32,,,184.06,,277.0
2024-12-20,UG-004,50,1.0,,88.51,,
2024-12-20,UG-005,70,1.0,,153.54,,
2024-12-20,UG-006,28,1.0,,248.0,,
2024-12-20,UG-007,59,1.0,3.0,79.39,,
2024-12-20,UG-008,82,2.0,2.0,137.12,,
2024-12-20,UG-009,31,,2.0,201.28,,
2024-12-20,UG-010,64,2.0,1.0,85.27,,
2024-12-20,UG-011,111,,1.0,154.83,,
2024-12-20,UG-012,51,,,260.21,,
2024-12-20,UG-013,58,,2.0,94.03,,193.0
2024-12-20,UG-014,79,1.0,,176.2,,193.0
2024-12-20,UG-015,36,,2.0,216.3,,193.0
2024-12-20,UG-016,64,2.0,1.0,81.23,,106.0
2024-12-20,UG-017,91,4.0,,145.75,,106.0
2024-12-20,UG-018,39,,1.0,242.5,,106.0
2024-12-20,UG-019,57,,1.0,80.61,,
2024-12-20,UG-020,85,1.0,2.0,182.51,,
2024-12-20,UG-021,31,2.0,,230.34,,
2024-12-20,UG-022,64,,1.0,109.23,,
2024-12-20,UG-023,98,1.0,2.0,163.91,,
2024-12-20,UG-024,46,1.0,,290.51,,
2024-12-20,UG-025,37,,1.0,95.65,,
2024-12-20,UG-026,96,3.0,,146.84,,
2024-12-20,UG-027,36,2.0,1.0,264.43,,
2024-12-20,UG-028,63,1.0,3.0,95.05,,330.0
2024-12-20,UG-029,81,2.0,2.0,142.06,,330.0
2024-12-20,UG-030,40,,1.0,201.11,,330.0
2024-12-20,UG-031,42,,,93.62,,46.0
2024-12-20,UG-032,59,2.0,1.0,162.07,,46.0
2024-12-20,UG-033,32,,,276.02,,46.0
2024-12-20,UG-034,66,,,90.06,,
2024-12-20,UG-035,91,3.0,,187.11,,
2024-12-20,UG-036,41,,,240.52,,
2024-12-20,UG-037,65,1.0,,87.24,,
2024-12-20,UG-038,98,1.0,2.0,162.79,,
2024-12-20,UG-039,37,,,250.0,,
2024-12-20,UG-040,76,2.0,1.0,113.66,,
2024-12-20,UG-041,93,1.0,2.0,151.88,,
2024-12-20,UG-042,40,,,266.17,,
2024-12-21,UG-001,65,2.0,,86.45,,278.0
2024-12-21,UG-002,86,1.0,,150.48,,278.0
2024-12-21,UG-003,32,,,184.06,,278.0
2024-12-21,UG-004,50,,,88.51,,
2024-12-21,UG-005,70,2.0,2.0,153.54,,
2024-12-21,UG-006,27,,1.0,248.0,,
2024-12-21,UG-007,59,1.0,1.0,79.39,,
2024-12-21,UG-008,82,1.0,1.0,137.12,,
2024-12-21,UG-009,31,,,201.28,,
2024-12-21,UG-010,65,1.0,,85.27,,
2024-12-21,UG-011,111,1.0,1.0,154.83,,
2024-12-21,UG-012,50,,1.0,260.21,,
2024-12-21,UG-013,58,1.0,1.0,94.03,,194.0
2024-12-21,UG-014,79,1.0,1.0,176.2,,194.0
2024-12-21,UG-015,36,,,216.3,,194.0
2024-12-21,UG-016,63,,1.0,81.23,,107.0
2024-12-21,UG-017,92,1.0,,145.75,,107.0
2024-12-21,UG-018,38,,1.0,242.5,,107.0
2024-12-21,UG-019,56,1.0,2.0,80.61,,
2024-12-21,UG-020,86,1.0,,182.51,,
2024-12-21,UG-021,32,1.0,,230.34,,
2024-12-21,UG-022,63,1.0,2.0,109.23,,
2024-12-21,UG-023,98,,,163.91,,
2024-12-21,UG-024,46,,,290.51,,
2024-12-21,UG-025,37,,,95.65,,
2024-12-21,UG-026,96,,,146.84,,
2024-12-21,UG-027,35,,1.0,264.43,,
2024-12-21,UG-028,64,1.0,,95.05,,331.0
2024-12-21,UG-029,82,2.0,1.0,142.06,,331.0
2024-12-21,UG-030,39,,1.0,201.11,,331.0
2024-12-21,UG-031,43,1.0,,93.62,,47.0
2024-12-21,UG-032,59,,,162.07,,47.0
2024-12-21,UG-033,31,,1.0,276.02,,47.0
2024-12-21,UG-034,66,,,90.06,,
2024-12-21,UG-035,92,2.0,1.0,187.11,,
2024-12-21,UG-036,39,,2.0,240.52,,
2024-12-21,UG-037,66,1.0,,87.24,,
2024-12-21,UG-038,96,,2.0,162.79,,
2024-12-21,UG-039,38,1.0,,250.0,,
2024-12-21,UG-040,75,,1.0,113.66,,
2024-12-21,UG-041,93,1.0,1.0,151.88,,
2024-12-21,UG-042,40,,,266.17,,
2024-12-22,UG-001,65,1.0,1.0,86.45,,279.0
2024-12-22,UG-002,86,,,150.48,,279.0
2024-12-22,UG-003,32,,,184.06,,279.0
2024-12-22,UG-004,49,,1.0,88.51,,
2024-12-22,UG-005,71,1.0,,153.54,,
2024-12-22,UG-006,27,,,248.0,,
2024-12-22,UG-007,59,,,79.39,,
2024-12-22,UG-008,84,2.0,,137.12,,
2024-12-22,UG-009,31,,,201.28,,
2024-12-22,UG-010,65,1.0,1.0,85.27,,
2024-12-22,UG-011,110,,1.0,154.83,,
2024-12-22,UG-012,50,,,260.21,,
2024-12-22,UG-013,59,2.0,1.0,94.03,,195.0
2024-12-22,UG-014,80,1.0,,176.2,,195.0
2024-12-22,UG-015,37,1.0,,216.3,,195.0
2024-12-22,UG-016,62,1.0,2.0,81.23,,108.0
2024-12-22,UG-017,92,1.0,1.0,145.75,,108.0
2024-12-22,UG-018,39,1.0,,242.5,,108.0
2024-12-22,UG-019,56,1.0,1.0,80.61,,
2024-12-22,UG-020,88,3.0,1.0,182.51,,
2024-12-22,UG-021,32,,,230.34,,
2024-12-22,UG-022,63,1.0,1.0,109.23,,
2024-12-22,UG-023,98,,,163.91,,
2024-12-22,UG-024,46,,,290.51,,
2024-12-22,UG-025,37,1.0,1.0,95.65,,
2024-12-22,UG-026,96,,,146.84,,
2024-12-22,UG-027,35,,,264.43,,
2024-12-22,UG-028,64,,,95.05,,332.0
2024-12-22,UG-029,81,,1.0,142.06,,332.0
2024-12-22,UG-030,39,,,201.11,,332.0
2024-12-22,UG-031,44,2.0,1.0,93.62,,48.0
2024-12-22,UG-032,59,1.0,1.0,162.07,,48.0
2024-12-22,UG-033,31,,,276.02,,48.0
2024-12-22,UG-034,65,,1.0,90.06,,
2024-12-22,UG-035,92,,,187.11,,
2024-12-22,UG-036,40,1.0,,240.52,,
2024-12-22,UG-037,68,2.0,,87.24,,
2024-12-22,UG-038,95,,1.0,162.79,,
2024-12-22,UG-039,38,1.0,1.0,250.0,,
2024-12-22,UG-040,73,,2.0,113.66,,
2024-12-22,UG-041,92,,1.0,151.88,,
2024-12-22,UG-042,40,,,266.17,,
2024-12-23,UG-001,64,,1.0,86.45,,280.0
2024-12-23,UG-002,86,1.0,1.0,150.48,,280.0
2024-12-23,UG-003,33,1.0,,184.06,,280.0
2024-12-23,UG-004,49,,,88.51,,
2024-12-23,UG-005,73,2.0,,154.71,,
2024-12-23,UG-006,27,,,248.0,,
2024-12-23,UG-007,59,,,79.39,,
2024-12-23,UG-008,83,1.0,2.0,139.09,,
2024-12-23,UG-009,30,1.0,2.0,201.28,,
2024-12-23,UG-010,62,,3.0,86.04,,
2024-12-23,UG-011,112,3.0,1.0,157.16,,
2024-12-23,UG-012,50,,,260.21,,
2024-12-23,UG-013,59,1.0,1.0,94.63,,196.0
2024-12-23,UG-014,79,,1.0,176.2,,196.0
2024-12-23,UG-015,35,,2.0,216.3,,196.0
2024-12-23,UG-016,61,,1.0,82.49,,109.0
2024-12-23,UG-017,92,,,148.31,,109.0
2024-12-23,UG-018,38,,1.0,243.9,,109.0
2024-12-23,UG-019,55,,1.0,80.61,,
2024-12-23,UG-020,87,,1.0,183.92,,
2024-12-23,UG-021,33,1.0,,234.11,,
2024-12-23,UG-022,63,2.0,2.0,109.89,,
2024-12-23,UG-023,98,2.0,2.0,167.04,,
2024-12-23,UG-024,46,,,293.88,,
2024-12-23,UG-025,38,3.0,2.0,95.65,,
2024-12-23,UG-026,96,1.0,1.0,150.41,,
2024-12-23,UG-027,35,,,266.87,,
2024-12-23,UG-028,65,1.0,,95.63,,333.0
2024-12-23,UG-029,83,3.0,1.0,142.06,,333.0
2024-12-23,UG-030,39,,,201.58,,333.0
2024-12-23,UG-031,44,,,93.92,,49.0
2024-12-23,UG-032,62,4.0,1.0,162.07,,49.0
2024-12-23,UG-033,31,,,276.02,,49.0
2024-12-23,UG-034,66,1.0,,90.06,,
2024-12-23,UG-035,92,,,187.11,,
2024-12-23,UG-036,39,,1.0,240.52,,
2024-12-23,UG-037,67,,1.0,89.24,,
2024-12-23,UG-038,96,2.0,1.0,165.99,,
2024-12-23,UG-039,37,1.0,2.0,250.0,,
2024-12-23,UG-040,75,2.0,,114.87,,
2024-12-23,UG-041,92,,,151.88,,
2024-12-23,UG-042,38,,2.0,266.17,,
2024-12-24,UG-001,63,,1.0,86.45,,281.0
2024-12-24,UG-002,87,2.0,1.0,150.48,,281.0
2024-12-24,UG-003,35,2.0,,184.06,,281.0
2024-12-24,UG-004,52,3.0,,88.51,,
2024-12-24,UG-005,72,,1.0,154.71,,
2024-12-24,UG-006,27,,,248.0,,
2024-12-24,UG-007,59,,,79.39,,
2024-12-24,UG-008,80,,3.0,139.09,,
2024-12-24,UG-009,31,1.0,,201.28,,
2024-12-24,UG-010,65,3.0,,86.04,,
2024-12-24,UG-011,110,,2.0,157.16,,
2024-12-24,UG-012,50,2.0,2.0,260.21,,
2024-12-24,UG-013,58,1.0,2.0,94.63,,197.0
2024-12-24,UG-014,77,,2.0,176.2,,197.0
2024-12-24,UG-015,34,,1.0,216.3,,197.0
2024-12-24,UG-016,66,5.0,,82.49,,110.0
2024-12-24,UG-017,94,2.0,,148.31,,110.0
2024-12-24,UG-018,41,3.0,,243.9,,110.0
2024-12-24,UG-019,54,1.0,2.0,80.61,,
2024-12-24,UG-020,88,1.0,,183.92,,
2024-12-24,UG-021,33,,,234.11,,
2024-12-24,UG-022,63,1.0,1.0,109.89,,
2024-12-24,UG-023,97,1.0,2.0,167.04,,
2024-12-24,UG-024,43,,3.0,293.88,,
2024-12-24,UG-025,35,,3.0,95.65,,
2024-12-24,UG-026,96,1.0,1.0,150.41,,
2024-12-24,UG-027,37,2.0,,266.87,,
2024-12-24,UG-028,64,,1.0,95.63,,334.0
2024-12-24,UG-029,83,1.0,1.0,142.06,,334.0
2024-12-24,UG-030,38,,1.0,201.58,,334.0
2024-12-24,UG-031,45,1.0,,93.92,,50.0
2024-12-24,UG-032,60,,2.0,162.07,,50.0
2024-12-24,UG-033,30,,1.0,276.02,,50.0
2024-12-24,UG-034,67,2.0,1.0,90.06,,
2024-12-24,UG-035,90,,2.0,187.11,,
2024-12-24,UG-036,37,,2.0,240.52,,
2024-12-24,UG-037,67,,,89.24,,
2024-12-24,UG-038,98,3.0,1.0,165.99,,
2024-12-24,UG-039,36,,1.0,250.0,,
2024-12-24,UG-040,74,,1.0,114.87,,
2024-12-24,UG-041,91,1.0,2.0,151.88,,
2024-12-24,UG-042,38,,,266.17,,
2024-12-25,UG-001,62,,1.0,86.45,,282.0
2024-12-25,UG-002,86,,1.0,150.48,,282.0
2024-12-25,UG-003,36,1.0,,184.06,,282.0
2024-12-25,UG-004,52,1.0,1.0,88.51,,
2024-12-25,UG-005,72,,,154.71,,
2024-12-25,UG-006,27,,,248.0,,
2024-12-25,UG-007,59,,,79.39,,
2024-12-25,UG-008,79,1.0,2.0,139.09,,
2024-12-25,UG-009,33,2.0,,201.28,,
2024-12-25,UG-010,61,2.0,6.0,86.04,,
2024-12-25,UG-011,110,,,157.16,,
2024-12-25,UG-012,50,,,260.21,,
2024-12-25,UG-013,56,1.0,3.0,94.63,,198.0
2024-12-25,UG-014,77,1.0,1.0,176.2,,198.0
2024-12-25,UG-015,34,,,216.3,,198.0
2024-12-25,UG-016,67,1.0,,82.49,,111.0
2024-12-25,UG-017,92,2.0,4.0,148.31,,111.0
2024-12-25,UG-018,41,2.0,2.0,243.9,,111.0
2024-12-25,UG-019,52,,2.0,80.61,,
2024-12-25,UG-020,88,1.0,1.0,183.92,,
2024-12-25,UG-021,34,2.0,1.0,234.11,,
2024-12-25,UG-022,61,2.0,4.0,109.89,,
2024-12-25,UG-023,95,,2.0,167.04,,
2024-12-25,UG-024,46,3.0,,293.88,,
2024-12-25,UG-025,33,1.0,3.0,95.65,,
2024-12-25,UG-026,96,,,150.41,,
2024-12-25,UG-027,36,,1.0,266.87,,
2024-12-25,UG-028,63,1.0,2.0,95.63,,335.0
2024-12-25,UG-029,84,2.0,1.0,142.06,,335.0
2024-12-25,UG-030,38,,,201.58,,335.0
2024-12-25,UG-031,45,,,93.92,,51.0
2024-12-25,UG-032,60,1.0,1.0,162.07,,51.0
2024-12-25,UG-033,32,2.0,,276.02,,51.0
2024-12-25,UG-034,64,,3.0,90.06,,
2024-12-25,UG-035,91,2.0,1.0,187.11,,
2024-12-25,UG-036,36,,1.0,240.52,,
2024-12-25,UG-037,67,,,89.24,,
2024-12-25,UG-038,98,2.0,2.0,165.99,,
2024-12-25,UG-039,34,,2.0,250.0,,
2024-12-25,UG-040,72,1.0,3.0,114.87,,
2024-12-25,UG-041,93,3.0,1.0,151.88,,
2024-12-25,UG-042,35,3.0,6.0,266.17,,
2024-12-26,UG-001,62,1.0,1.0,86.45,,283.0
2024-12-26,UG-002,87,1.0,,150.48,,283.0
2024-12-26,UG-003,35,,1.0,184.06,,283.0
2024-12-26,UG-004,53,2.0,1.0,88.51,,
2024-12-26,UG-005,73,1.0,,154.71,,
2024-12-26,UG-006,26,,1.0,248.0,,
2024-12-26,UG-007,60,1.0,,79.39,,
2024-12-26,UG-008,78,1.0,2.0,139.09,,
2024-12-26,UG-009,33,,,201.28,,
2024-12-26,UG-010,61,,,86.04,,
2024-12-26,UG-011,111,1.0,,157.16,,
2024-12-26,UG-012,51,1.0,,260.21,,
2024-12-26,UG-013,56,1.0,1.0,94.63,,199.0
2024-12-26,UG-014,79,2.0,,176.2,,199.0
2024-12-26,UG-015,34,,,216.3,,199.0
2024-12-26,UG-016,69,2.0,,82.49,,112.0
2024-12-26,UG-017,92,3.0,3.0,148.31,,112.0
2024-12-26,UG-018,41,1.0,1.0,243.9,,112.0
2024-12-26,UG-019,53,1.0,,80.61,,
2024-12-26,UG-020,88,1.0,1.0,183.92,,
2024-12-26,UG-021,36,3.0,1.0,234.11,,
2024-12-26,UG-022,61,,,109.89,,
2024-12-26,UG-023,95,,,167.04,,
2024-12-26,UG-024,46,1.0,1.0,293.88,,
2024-12-26,UG-025,34,1.0,,95.65,,
2024-12-26,UG-026,96,,,150.41,,
2024-12-26,UG-027,36,1.0,1.0,266.87,,
2024-12-26,UG-028,63,1.0,1.0,95.63,,336.0
2024-12-26,UG-029,84,,,142.06,,336.0
2024-12-26,UG-030,37,,1.0,201.58,,336.0
2024-12-26,UG-031,43,,2.0,93.92,,52.0
2024-12-26,UG-032,60,,,162.07,,52.0
2024-12-26,UG-033,32,1.0,1.0,276.02,,52.0
2024-12-26,UG-034,63,1.0,2.0,90.06,,
2024-12-26,UG-035,92,1.0,,187.11,,
2024-12-26,UG-036,37,2.0,1.0,240.52,,
2024-12-26,UG-037,68,1.0,,89.24,,
2024-12-26,UG-038,96,,2.0,165.99,,
2024-12-26,UG-039,34,,,250.0,,
2024-12-26,UG-040,74,3.0,1.0,114.87,,
2024-12-26,UG-041,92,,1.0,151.88,,
2024-12-26,UG-042,34,2.0,3.0,266.17,,
2024-12-27,UG-001,64,2.0,,86.45,,284.0
2024-12-27,UG-002,91,4.0,,150.48,,284.0
2024-12-27,UG-003,36,2.0,1.0,184.06,,284.0
2024-12-27,UG-004,53,,,88.51,,
2024-12-27,UG-005,75,2.0,,154.71,,
2024-12-27,UG-006,27,1.0,,248.0,,
2024-12-27,UG-007,60,2.0,2.0,79.39,,
2024-12-27,UG-008,75,1.0,4.0,139.09,,
2024-12-27,UG-009,31,,2.0,201.28,,
2024-12-27,UG-010,61,,,86.04,,
2024-12-27,UG-011,111,2.0,2.0,157.16,,
2024-12-27,UG-012,49,,2.0,260.21,,
2024-12-27,UG-013,59,3.0,,94.63,,200.0
2024-12-27,UG-014,78,,1.0,176.2,,200.0
2024-12-27,UG-015,34,1.0,1.0,216.3,,200.0
2024-12-27,UG-016,69,1.0,1.0,82.49,,113.0
2024-12-27,UG-017,93,1.0,,148.31,,113.0
2024-12-27,UG-018,41,2.0,2.0,243.9,,113.0
2024-12-27,UG-019,54,1.0,,80.61,,
2024-12-27,UG-020,88,2.0,2.0,183.92,,
2024-12-27,UG-021,33,,3.0,234.11,,
2024-12-27,UG-022,59,,2.0,109.89,,
2024-12-27,UG-023,96,2.0,1.0,167.04,,
2024-12-27,UG-024,44,2.0,4.0,293.88,,
2024-12-27,UG-025,36,2.0,,95.65,,
2024-12-27,UG-026,95,,1.0,150.41,,
2024-12-27,UG-027,36,,,266.87,,
2024-12-27,UG-028,64,1.0,,95.63,,337.0
2024-12-27,UG-029,83,,1.0,142.06,,337.0
2024-12-27,UG-030,37,,,201.58,,337.0
2024-12-27,UG-031,46,3.0,,93.92,,53.0
2024-12-27,UG-032,59,2.0,3.0,162.07,,53.0
2024-12-27,UG-033,34,2.0,,276.02,,53.0
2024-12-27,UG-034,63,,,90.06,,
2024-12-27,UG-035,95,4.0,1.0,187.11,,
2024-12-27,UG-036,36,1.0,2.0,240.52,,
2024-12-27,UG-037,68,,,89.24,,
2024-12-27,UG-038,95,,1.0,165.99,,
2024-12-27,UG-039,34,,,250.0,,
2024-12-27,UG-040,72,,2.0,114.87,,
2024-12-27,UG-041,92,1.0,1.0,151.88,,
2024-12-27,UG-042,34,,,266.17,,
2024-12-28,UG-001,64,,,86.45,,285.0
2024-12-28,UG-002,91,,,150.48,,285.0
2024-12-28,UG-003,36,1.0,1.0,184.06,,285.0
2024-12-28,UG-004,53,,,88.51,,
2024-12-28,UG-005,75,1.0,1.0,154.71,,
2024-12-28,UG-006,28,1.0,,248.0,,
2024-12-28,UG-007,59,,1.0,79.39,,
2024-12-28,UG-008,75,,,139.09,,
2024-12-28,UG-009,32,1.0,,201.28,,
2024-12-28,UG-010,59,,2.0,86.04,,
2024-12-28,UG-011,110,,1.0,157.16,,
2024-12-28,UG-012,48,,1.0,260.21,,
2024-12-28,UG-013,59,,,94.63,,201.0
2024-12-28,UG-014,79,1.0,,176.2,,201.0
2024-12-28,UG-015,32,,2.0,216.3,,201.0
2024-12-28,UG-016,70,1.0,,82.49,,114.0
2024-12-28,UG-017,95,2.0,,148.31,,114.0
2024-12-28,UG-018,41,1.0,1.0,243.9,,114.0
2024-12-28,UG-019,56,2.0,,80.61,,
2024-12-28,UG-020,88,,,183.92,,
2024-12-28,UG-021,32,,1.0,234.11,,
2024-12-28,UG-022,60,2.0,1.0,109.89,,
2024-12-28,UG-023,97,1.0,,167.04,,
2024-12-28,UG-024,44,,,293.88,,
2024-12-28,UG-025,38,2.0,,95.65,,
2024-12-28,UG-026,95,,,150.41,,
2024-12-28,UG-027,37,1.0,,266.87,,
2024-12-28,UG-028,66,2.0,,95.63,,338.0
2024-12-28,UG-029,82,1.0,2.0,142.06,,338.0
2024-12-28,UG-030,38,1.0,,201.58,,338.0
2024-12-28,UG-031,44,,2.0,93.92,,54.0
2024-12-28,UG-032,60,1.0,,162.07,,54.0
2024-12-28,UG-033,33,,1.0,276.02,,54.0
2024-12-28,UG-034,65,2.0,,90.06,,
2024-12-28,UG-035,94,,1.0,187.11,,
2024-12-28,UG-036,36,,,240.52,,
2024-12-28,UG-037,69,1.0,,89.24,,
2024-12-28,UG-038,94,,1.0,165.99,,
2024-12-28,UG-039,35,1.0,,250.0,,
2024-12-28,UG-040,72,,,114.87,,
